127	15	63
127	15	79
127	15	95
127	15	111
127	15	127
127	15	143
127	15	159
127	15	175
127	15	191
127	15	207
127	15	223
127	15	239
127	15	255
127	31	0
127	31	15
127	31	31
127	31	47
127	31	63
127	31	79
127	31	95
127	31	111
127	31	127
127	31	143
127	31	159
127	31	175
127	31	191
127	31	207
127	31	223
127	31	239
127	31	255
127	47	0
127	47	15
127	47	31
127	47	47
127	47	63
127	47	79
127	47	95
127	47	111
127	47	127
127	47	143
127	47	159
127	47	175
127	47	191
127	47	207
127	47	223
127	47	239
127	47	255
127	63	0
127	63	15
127	63	31
127	63	47
127	63	63
127	63	79
127	63	95
127	63	111
127	63	127
127	63	143
127	63	159
127	63	175
127	63	191
127	63	207
127	63	223
127	63	239
127	63	255
127	79	0
127	79	15
127	79	31
127	79	47
127	79	63
127	79	79
127	79	95
127	79	111
127	79	127
127	79	143
127	79	159
127	79	175
127	79	191
127	79	207
127	79	223
127	79	239
127	79	255
127	95	0
127	95	15
127	95	31
127	95	47
127	95	63
127	95	79
127	95	95
127	95	111
127	95	127
127	95	143
127	95	159
127	95	175
127	95	191
127	95	207
127	95	223
127	95	239
127	95	255
127	111	0
127	111	15
127	111	31
127	111	47
127	111	63
127	111	79
127	111	95
127	111	111
127	111	127
127	111	143
127	111	159
127	111	175
127	111	191
127	111	207
127	111	223
127	111	239
127	111	255
127	127	0
127	127	15
127	127	31
127	127	47
127	127	63
127	127	79
127	127	95
127	127	111
127	127	127
127	127	143
127	127	159
127	127	175
127	127	191
127	127	207
127	127	223
127	127	239
127	127	255
127	143	0
127	143	15
127	143	31
127	143	47
127	143	63
127	143	79
127	143	95
127	143	111
127	143	127
127	143	143
127	143	159
127	143	175
127	143	191
127	143	207
127	143	223
127	143	239
127	143	255
127	159	0
127	159	15
127	159	31
127	159	47
127	159	63
127	159	79
127	159	95
127	159	111
127	159	127
127	159	143
127	159	159
127	159	175
127	159	191
127	159	207
127	159	223
127	159	239
127	159	255
127	175	0
127	175	15
127	175	31
127	175	47
127	175	63
127	175	79
127	175	95
127	175	111
127	175	127
127	175	143
127	175	159
127	175	175
127	175	191
127	175	207
127	175	223
127	175	239
127	175	255
127	191	0
127	191	15
127	191	31
127	191	47
127	191	63
127	191	79
127	191	95
127	191	111
127	191	127
127	191	143
127	191	159
127	191	175
127	191	191
127	191	207
127	191	223
127	191	239
127	191	255
127	207	0
127	207	15
127	207	31
127	207	47
127	207	63
127	207	79
127	207	95
127	207	111
127	207	127
127	207	143
127	207	159
127	207	175
127	207	191
127	207	207
127	207	223
127	207	239
127	207	255
127	223	0
127	223	15
127	223	31
127	223	47
127	223	63
127	223	79
127	223	95
127	223	111
127	223	127
127	223	143
127	223	159
127	223	175
127	223	191
127	223	207
127	223	223
127	223	239
127	223	255
127	239	0
127	239	15
127	239	31
127	239	47
127	239	63
127	239	79
127	239	95
127	239	111
127	239	127
127	239	143
127	239	159
127	239	175
127	239	191
127	239	207
127	239	223
127	239	239
127	239	255
127	255	0
127	255	15
127	255	31
127	255	47
127	255	63
127	255	79
127	255	95
127	255	111
127	255	127
127	255	143
127	255	159
127	255	175
127	255	191
127	255	207
127	255	223
127	255	239
127	255	255
143	0	0
143	0	15
143	0	31
143	0	47
143	0	63
143	0	79
143	0	95
143	0	111
143	0	127
143	0	143
143	0	159
143	0	175
143	0	191
143	0	207
143	0	223
143	0	239
143	0	255
143	15	0
143	15	15
143	15	31
143	15	47
143	15	63
143	15	79
143	15	95
143	15	111
143	15	127
143	15	143
143	15	159
143	15	175
143	15	191
143	15	207
143	15	223
143	15	239
143	15	255
143	31	0
143	31	15
143	31	31
143	31	47
143	31	63
143	31	79
143	31	95
143	31	111
143	31	127
143	31	143
143	31	159
143	31	175
143	31	191
143	31	207
143	31	223
143	31	239
143	31	255
143	47	0
143	47	15
143	47	31
143	47	47
143	47	63
143	47	79
143	47	95
143	47	111
143	47	127
143	47	143
143	47	159
143	47	175
143	47	191
143	47	207
143	47	223
143	47	239
143	47	255
143	63	0
143	63	15
143	63	31
143	63	47
143	63	63
143	63	79
143	63	95
143	63	111
143	63	127
143	63	143
143	63	159
143	63	175
143	63	191
143	63	207
143	63	223
143	63	239
143	63	255
143	79	0
143	79	15
143	79	31
143	79	47
143	79	63
143	79	79
143	79	95
143	79	111
143	79	127
143	79	143
143	79	159
143	79	175
143	79	191
143	79	207
143	79	223
143	79	239
143	79	255
143	95	0
143	95	15
143	95	31
143	95	47
143	95	63
143	95	79
143	95	95
143	95	111
143	95	127
143	95	143
143	95	159
143	95	175
143	95	191
143	95	207
143	95	223
143	95	239
143	95	255
143	111	0
143	111	15
143	111	31
143	111	47
143	111	63
143	111	79
143	111	95
143	111	111
143	111	127
143	111	143
143	111	159
143	111	175
143	111	191
143	111	207
143	111	223
143	111	239
143	111	255
143	127	0
143	127	15
143	127	31
143	127	47
143	127	63
143	127	79
143	127	95
143	127	111
143	127	127
143	127	143
143	127	159
143	127	175
143	127	191
143	127	207
143	127	223
143	127	239
143	127	255
143	143	0
143	143	15
143	143	31
143	143	47
143	143	63
143	143	79
143	143	95
143	143	111
143	143	127
143	143	143
143	143	159
143	143	175
143	143	191
143	143	207
143	143	223
143	143	239
143	143	255
143	159	0
143	159	15
143	159	31
143	159	47
143	159	63
143	159	79
143	159	95
143	159	111
143	159	127
143	159	143
143	159	159
143	159	175
143	159	191
143	159	207
143	159	223
143	159	239
143	159	255
143	175	0
143	175	15
143	175	31
143	175	47
143	175	63
143	175	79
143	175	95
143	175	111
143	175	127
143	175	143
143	175	159
143	175	175
143	175	191
143	175	207
143	175	223
143	175	239
143	175	255
143	191	0
143	191	15
143	191	31
143	191	47
143	191	63
143	191	79
143	191	95
143	191	111
143	191	127
143	191	143
143	191	159
143	191	175
143	191	191
143	191	207
143	191	223
143	191	239
143	191	255
143	207	0
143	207	15
143	207	31
143	207	47
143	207	63
143	207	79
143	207	95
143	207	111
143	207	127
143	207	143
143	207	159
143	207	175
143	207	191
143	207	207
143	207	223
143	207	239
143	207	255
143	223	0
143	223	15
143	223	31
143	223	47
143	223	63
143	223	79
143	223	95
143	223	111
143	223	127
143	223	143
143	223	159
143	223	175
143	223	191
143	223	207
143	223	223
143	223	239
143	223	255
143	239	0
143	239	15
143	239	31
143	239	47
143	239	63
143	239	79
143	239	95
143	239	111
143	239	127
143	239	143
143	239	159
143	239	175
143	239	191
143	239	207
143	239	223
143	239	239
143	239	255
143	255	0
143	255	15
143	255	31
143	255	47
143	255	63
143	255	79
143	255	95
143	255	111
143	255	127
143	255	143
143	255	159
143	255	175
143	255	191
143	255	207
143	255	223
143	255	239
143	255	255
159	0	0
159	0	15
159	0	31
159	0	47
159	0	63
159	0	79
159	0	95
159	0	111
159	0	127
159	0	143
159	0	159
159	0	175
159	0	191
159	0	207
159	0	223
159	0	239
159	0	255
159	15	0
159	15	15
159	15	31
159	15	47
159	15	63
159	15	79
159	15	95
159	15	111
159	15	127
159	15	143
159	15	159
159	15	175
159	15	191
159	15	207
159	15	223
159	15	239
159	15	255
159	31	0
159	31	15
159	31	31
159	31	47
159	31	63
159	31	79
159	31	95
159	31	111
159	31	127
159	31	143
159	31	159
159	31	175
159	31	191
159	31	207
159	31	223
159	31	239
159	31	255
159	47	0
159	47	15
159	47	31
159	47	47
159	47	63
159	47	79
159	47	95
159	47	111
159	47	127
159	47	143
159	47	159
159	47	175
159	47	191
159	47	207
159	47	223
159	47	239
159	47	255
159	63	0
159	63	15
159	63	31
159	63	47
159	63	63
159	63	79
159	63	95
159	63	111
159	63	127
159	63	143
159	63	159
159	63	175
159	63	191
159	63	207
159	63	223
159	63	239
159	63	255
159	79	0
159	79	15
159	79	31
159	79	47
159	79	63
159	79	79
159	79	95
159	79	111
159	79	127
159	79	143
159	79	159
159	79	175
159	79	191
159	79	207
159	79	223
159	79	239
159	79	255
159	95	0
159	95	15
159	95	31
159	95	47
159	95	63
159	95	79
159	95	95
159	95	111
159	95	127
159	95	143
159	95	159
159	95	175
159	95	191
159	95	207
159	95	223
159	95	239
159	95	255
159	111	0
159	111	15
159	111	31
159	111	47
159	111	63
159	111	79
159	111	95
159	111	111
159	111	127
159	111	143
159	111	159
159	111	175
159	111	191
159	111	207
159	111	223
159	111	239
159	111	255
159	127	0
159	127	15
159	127	31
159	127	47
159	127	63
159	127	79
159	127	95
159	127	111
159	127	127
159	127	143
159	127	159
159	127	175
159	127	191
159	127	207
159	127	223
159	127	239
159	127	255
159	143	0
159	143	15
159	143	31
159	143	47
159	143	63
159	143	79
159	143	95
159	143	111
159	143	127
159	143	143
159	143	159
159	143	175
159	143	191
159	143	207
159	143	223
159	143	239
159	143	255
159	159	0
159	159	15
159	159	31
159	159	47
159	159	63
159	159	79
159	159	95
159	159	111
159	159	127
159	159	143
159	159	159
159	159	175
159	159	191
159	159	207
159	159	223
159	159	239
159	159	255
159	175	0
159	175	15
159	175	31
159	175	47
159	175	63
159	175	79
159	175	95
159	175	111
159	175	127
159	175	143
159	175	159
159	175	175
159	175	191
159	175	207
159	175	223
159	175	239
159	175	255
159	191	0
159	191	15
159	191	31
159	191	47
159	191	63
159	191	79
159	191	95
159	191	111
159	191	127
159	191	143
159	191	159
159	191	175
159	191	191
159	191	207
159	191	223
159	191	239
159	191	255
159	207	0
159	207	15
159	207	31
159	207	47
159	207	63
159	207	79
159	207	95
159	207	111
159	207	127
159	207	143
159	207	159
159	207	175
159	207	191
159	207	207
159	207	223
159	207	239
159	207	255
159	223	0
159	223	15
159	223	31
159	223	47
159	223	63
159	223	79
159	223	95
159	223	111
159	223	127
159	223	143
159	223	159
159	223	175
159	223	191
159	223	207
159	223	223
159	223	239
159	223	255
159	239	0
159	239	15
159	239	31
159	239	47
159	239	63
159	239	79
159	239	95
159	239	111
159	239	127
159	239	143
159	239	159
159	239	175
159	239	191
159	239	207
159	239	223
159	239	239
159	239	255
159	255	0
159	255	15
159	255	31
159	255	47
159	255	63
159	255	79
159	255	95
159	255	111
159	255	127
159	255	143
159	255	159
159	255	175
159	255	191
159	255	207
159	255	223
159	255	239
159	255	255
175	0	0
175	0	15
175	0	31
175	0	47
175	0	63
175	0	79
175	0	95
175	0	111
175	0	127
175	0	143
175	0	159
175	0	175
175	0	191
175	0	207
175	0	223
175	0	239
175	0	255
175	15	0
175	15	15
175	15	31
175	15	47
175	15	63
175	15	79
175	15	95
175	15	111
175	15	127
175	15	143
175	15	159
175	15	175
175	15	191
175	15	207
175	15	223
175	15	239
175	15	255
175	31	0
175	31	15
175	31	31
175	31	47
175	31	63
175	31	79
175	31	95
175	31	111
175	31	127
175	31	143
175	31	159
175	31	175
175	31	191
175	31	207
175	31	223
175	31	239
175	31	255
175	47	0
175	47	15
175	47	31
175	47	47
175	47	63
175	47	79
175	47	95
175	47	111
175	47	127
175	47	143
175	47	159
175	47	175
175	47	191
175	47	207
175	47	223
175	47	239
175	47	255
175	63	0
175	63	15
175	63	31
175	63	47
175	63	63
175	63	79
175	63	95
175	63	111
175	63	127
175	63	143
175	63	159
175	63	175
175	63	191
175	63	207
175	63	223
175	63	239
175	63	255
175	79	0
175	79	15
175	79	31
175	79	47
175	79	63
175	79	79
175	79	95
175	79	111
175	79	127
175	79	143
175	79	159
175	79	175
175	79	191
175	79	207
175	79	223
175	79	239
175	79	255
175	95	0
175	95	15
175	95	31
175	95	47
175	95	63
175	95	79
175	95	95
175	95	111
175	95	127
175	95	143
175	95	159
175	95	175
175	95	191
175	95	207
175	95	223
175	95	239
175	95	255
175	111	0
175	111	15
175	111	31
175	111	47
175	111	63
175	111	79
175	111	95
175	111	111
175	111	127
175	111	143
175	111	159
175	111	175
175	111	191
175	111	207
175	111	223
175	111	239
175	111	255
175	127	0
175	127	15
175	127	31
175	127	47
175	127	63
175	127	79
175	127	95
175	127	111
175	127	127
175	127	143
175	127	159
175	127	175
175	127	191
175	127	207
175	127	223
175	127	239
175	127	255
175	143	0
175	143	15
175	143	31
175	143	47
175	143	63
175	143	79
175	143	95
175	143	111
175	143	127
175	143	143
175	143	159
175	143	175
175	143	191
175	143	207
175	143	223
175	143	239
175	143	255
175	159	0
175	159	15
175	159	31
175	159	47
175	159	63
175	159	79
175	159	95
175	159	111
175	159	127
175	159	143
175	159	159
175	159	175
175	159	191
175	159	207
175	159	223
175	159	239
175	159	255
175	175	0
175	175	15
175	175	31
175	175	47
175	175	63
175	175	79
175	175	95
175	175	111
175	175	127
175	175	143
175	175	159
175	175	175
175	175	191
175	175	207
175	175	223
175	175	239
175	175	255
175	191	0
175	191	15
175	191	31
175	191	47
175	191	63
175	191	79
175	191	95
175	191	111
175	191	127
175	191	143
175	191	159
175	191	175
175	191	191
175	191	207
175	191	223
175	191	239
175	191	255
175	207	0
175	207	15
175	207	31
175	207	47
175	207	63
175	207	79
175	207	95
175	207	111
175	207	127
175	207	143
175	207	159
175	207	175
175	207	191
175	207	207
175	207	223
175	207	239
175	207	255
175	223	0
175	223	15
175	223	31
175	223	47
175	223	63
175	223	79
175	223	95
175	223	111
175	223	127
175	223	143
175	223	159
175	223	175
175	223	191
175	223	207
175	223	223
175	223	239
175	223	255
175	239	0
175	239	15
175	239	31
175	239	47
175	239	63
175	239	79
175	239	95
175	239	111
175	239	127
175	239	143
175	239	159
175	239	175
175	239	191
175	239	207
175	239	223
175	239	239
175	239	255
175	255	0
175	255	15
175	255	31
175	255	47
175	255	63
175	255	79
175	255	95
175	255	111
175	255	127
175	255	143
175	255	159
175	255	175
175	255	191
175	255	207
175	255	223
175	255	239
175	255	255
191	0	0
191	0	15
191	0	31
191	0	47
191	0	63
191	0	79
191	0	95
191	0	111
191	0	127
191	0	143
191	0	159
191	0	175
191	0	191
191	0	207
191	0	223
191	0	239
191	0	255
191	15	0
191	15	15
191	15	31
191	15	47
191	15	63
191	15	79
191	15	95
191	15	111
191	15	127
191	15	143
191	15	159
191	15	175
191	15	191
191	15	207
191	15	223
191	15	239
191	15	255
191	31	0
191	31	15
191	31	31
191	31	47
191	31	63
191	31	79
191	31	95
191	31	111
191	31	127
191	31	143
191	31	159
191	31	175
191	31	191
191	31	207
191	31	223
191	31	239
191	31	255
191	47	0
191	47	15
191	47	31
191	47	47
191	47	63
191	47	79
191	47	95
191	47	111
191	47	127
191	47	143
191	47	159
191	47	175
191	47	191
191	47	207
191	47	223
191	47	239
191	47	255
191	63	0
191	63	15
191	63	31
191	63	47
191	63	63
191	63	79
191	63	95
191	63	111
191	63	127
191	63	143
191	63	159
191	63	175
191	63	191
191	63	207
191	63	223
191	63	239
191	63	255
191	79	0
191	79	15
191	79	31
191	79	47
191	79	63
191	79	79
191	79	95
191	79	111
191	79	127
191	79	143
191	79	159
191	79	175
191	79	191
191	79	207
191	79	223
191	79	239
191	79	255
191	95	0
191	95	15
191	95	31
191	95	47
191	95	63
191	95	79
191	95	95
191	95	111
191	95	127
191	95	143
191	95	159
191	95	175
191	95	191
191	95	207
191	95	223
191	95	239
191	95	255
191	111	0
191	111	15
191	111	31
191	111	47
191	111	63
191	111	79
191	111	95
191	111	111
191	111	127
191	111	143
191	111	159
191	111	175
191	111	191
191	111	207
191	111	223
191	111	239
191	111	255
191	127	0
191	127	15
191	127	31
191	127	47
191	127	63
191	127	79
191	127	95
191	127	111
191	127	127
191	127	143
191	127	159
191	127	175
191	127	191
191	127	207
191	127	223
191	127	239
191	127	255
191	143	0
191	143	15
191	143	31
191	143	47
191	143	63
191	143	79
191	143	95
191	143	111
191	143	127
191	143	143
191	143	159
191	143	175
191	143	191
191	143	207
191	143	223
191	143	239
191	143	255
191	159	0
191	159	15
191	159	31
191	159	47
191	159	63
191	159	79
191	159	95
191	159	111
191	159	127
191	159	143
191	159	159
191	159	175
191	159	191
191	159	207
191	159	223
191	159	239
191	159	255
191	175	0
191	175	15
191	175	31
191	175	47
191	175	63
191	175	79
191	175	95
191	175	111
191	175	127
191	175	143
191	175	159
191	175	175
191	175	191
191	175	207
191	175	223
191	175	239
191	175	255
191	191	0
191	191	15
191	191	31
191	191	47
191	191	63
191	191	79
191	191	95
191	191	111
191	191	127
191	191	143
191	191	159
191	191	175
191	191	191
191	191	207
191	191	223
191	191	239
191	191	255
191	207	0
191	207	15
191	207	31
191	207	47
191	207	63
191	207	79
191	207	95
191	207	111
191	207	127
191	207	143
191	207	159
191	207	175
191	207	191
191	207	207
191	207	223
191	207	239
191	207	255
191	223	0
191	223	15
191	223	31
191	223	47
191	223	63
191	223	79
191	223	95
191	223	111
191	223	127
191	223	143
191	223	159
191	223	175
191	223	191
191	223	207
191	223	223
191	223	239
191	223	255
191	239	0
191	239	15
191	239	31
191	239	47
191	239	63
191	239	79
191	239	95
191	239	111
191	239	127
191	239	143
191	239	159
191	239	175
191	239	191
191	239	207
191	239	223
191	239	239
191	239	255
191	255	0
191	255	15
191	255	31
191	255	47
191	255	63
191	255	79
191	255	95
191	255	111
191	255	127
191	255	143
191	255	159
191	255	175
191	255	191
191	255	207
191	255	223
191	255	239
191	255	255
207	0	0
207	0	15
207	0	31
207	0	47
207	0	63
207	0	79
207	0	95
207	0	111
207	0	127
207	0	143
207	0	159
207	0	175
207	0	191
207	0	207
207	0	223
207	0	239
207	0	255
207	15	0
207	15	15
207	15	31
207	15	47
207	15	63
207	15	79
207	15	95
207	15	111
207	15	127
207	15	143
207	15	159
207	15	175
207	15	191
207	15	207
207	15	223
207	15	239
207	15	255
207	31	0
207	31	15
207	31	31
207	31	47
207	31	63
207	31	79
207	31	95
207	31	111
207	31	127
207	31	143
207	31	159
207	31	175
207	31	191
207	31	207
207	31	223
207	31	239
207	31	255
207	47	0
207	47	15
207	47	31
207	47	47
207	47	63
207	47	79
207	47	95
207	47	111
207	47	127
207	47	143
207	47	159
207	47	175
207	47	191
207	47	207
207	47	223
207	47	239
207	47	255
207	63	0
207	63	15
207	63	31
207	63	47
207	63	63
207	63	79
207	63	95
207	63	111
207	63	127
207	63	143
207	63	159
207	63	175
207	63	191
207	63	207
207	63	223
207	63	239
207	63	255
207	79	0
207	79	15
207	79	31
207	79	47
207	79	63
207	79	79
207	79	95
207	79	111
207	79	127
207	79	143
207	79	159
207	79	175
207	79	191
207	79	207
207	79	223
207	79	239
207	79	255
207	95	0
207	95	15
207	95	31
207	95	47
207	95	63
207	95	79
207	95	95
207	95	111
207	95	127
207	95	143
207	95	159
207	95	175
207	95	191
207	95	207
207	95	223
207	95	239
207	95	255
207	111	0
207	111	15
207	111	31
207	111	47
207	111	63
207	111	79
207	111	95
207	111	111
207	111	127
207	111	143
207	111	159
207	111	175
207	111	191
207	111	207
207	111	223
207	111	239
207	111	255
207	127	0
207	127	15
207	127	31
207	127	47
207	127	63
207	127	79
207	127	95
207	127	111
207	127	127
207	127	143
207	127	159
207	127	175
207	127	191
207	127	207
207	127	223
207	127	239
207	127	255
207	143	0
207	143	15
207	143	31
207	143	47
207	143	63
207	143	79
207	143	95
207	143	111
207	143	127
207	143	143
207	143	159
207	143	175
207	143	191
207	143	207
207	143	223
207	143	239
207	143	255
207	159	0
207	159	15
207	159	31
207	159	47
207	159	63
207	159	79
207	159	95
207	159	111
207	159	127
207	159	143
207	159	159
207	159	175
207	159	191
207	159	207
207	159	223
207	159	239
207	159	255
207	175	0
207	175	15
207	175	31
207	175	47
207	175	63
207	175	79
207	175	95
207	175	111
207	175	127
207	175	143
207	175	159
207	175	175
207	175	191
207	175	207
207	175	223
207	175	239
207	175	255
207	191	0
207	191	15
207	191	31
207	191	47
207	191	63
207	191	79
207	191	95
207	191	111
207	191	127
207	191	143
207	191	159
207	191	175
207	191	191
207	191	207
207	191	223
207	191	239
207	191	255
207	207	0
207	207	15
207	207	31
207	207	47
207	207	63
207	207	79
207	207	95
207	207	111
207	207	127
207	207	143
207	207	159
207	207	175
207	207	191
207	207	207
207	207	223
207	207	239
207	207	255
207	223	0
207	223	15
207	223	31
207	223	47
207	223	63
207	223	79
207	223	95
207	223	111
207	223	127
207	223	143
207	223	159
207	223	175
207	223	191
207	223	207
207	223	223
207	223	239
207	223	255
207	239	0
207	239	15
207	239	31
207	239	47
207	239	63
207	239	79
207	239	95
207	239	111
207	239	127
207	239	143
207	239	159
207	239	175
207	239	191
207	239	207
207	239	223
207	239	239
207	239	255
207	255	0
207	255	15
207	255	31
207	255	47
207	255	63
207	255	79
207	255	95
207	255	111
207	255	127
207	255	143
207	255	159
207	255	175
207	255	191
207	255	207
207	255	223
207	255	239
207	255	255
223	0	0
223	0	15
223	0	31
223	0	47
223	0	63
223	0	79
223	0	95
223	0	111
223	0	127
223	0	143
223	0	159
223	0	175
223	0	191
223	0	207
223	0	223
223	0	239
223	0	255
223	15	0
223	15	15
223	15	31
223	15	47
223	15	63
223	15	79
223	15	95
223	15	111
223	15	127
223	15	143
223	15	159
223	15	175
223	15	191
223	15	207
223	15	223
223	15	239
223	15	255
223	31	0
223	31	15
223	31	31
223	31	47
223	31	63
223	31	79
223	31	95
223	31	111
223	31	127
223	31	143
223	31	159
223	31	175
223	31	191
223	31	207
223	31	223
223	31	239
223	31	255
223	47	0
223	47	15
223	47	31
223	47	47
223	47	63
223	47	79
223	47	95
223	47	111
223	47	127
223	47	143
223	47	159
223	47	175
223	47	191
223	47	207
223	47	223
223	47	239
223	47	255
223	63	0
223	63	15
223	63	31
223	63	47
223	63	63
223	63	79
223	63	95
223	63	111
223	63	127
223	63	143
223	63	159
223	63	175
223	63	191
223	63	207
223	63	223
223	63	239
223	63	255
223	79	0
223	79	15
223	79	31
223	79	47
223	79	63
223	79	79
223	79	95
223	79	111
223	79	127
223	79	143
223	79	159
223	79	175
223	79	191
223	79	207
223	79	223
223	79	239
223	79	255
223	95	0
223	95	15
223	95	31
223	95	47
223	95	63
223	95	79
223	95	95
223	95	111
223	95	127
223	95	143
223	95	159
223	95	175
223	95	191
223	95	207
223	95	223
223	95	239
223	95	255
223	111	0
223	111	15
223	111	31
223	111	47
223	111	63
223	111	79
223	111	95
223	111	111
223	111	127
223	111	143
223	111	159
223	111	175
223	111	191
223	111	207
223	111	223
223	111	239
223	111	255
223	127	0
223	127	15
223	127	31
223	127	47
223	127	63
223	127	79
223	127	95
223	127	111
223	127	127
223	127	143
223	127	159
223	127	175
223	127	191
223	127	207
223	127	223
223	127	239
223	127	255
223	143	0
223	143	15
223	143	31
223	143	47
223	143	63
223	143	79
223	143	95
223	143	111
223	143	127
223	143	143
223	143	159
223	143	175
223	143	191
223	143	207
223	143	223
223	143	239
223	143	255
223	159	0
223	159	15
223	159	31
223	159	47
223	159	63
223	159	79
223	159	95
223	159	111
223	159	127
223	159	143
223	159	159
223	159	175
223	159	191
223	159	207
223	159	223
223	159	239
223	159	255
223	175	0
223	175	15
223	175	31
223	175	47
223	175	63
223	175	79
223	175	95
223	175	111
223	175	127
223	175	143
223	175	159
223	175	175
223	175	191
223	175	207
223	175	223
223	175	239
223	175	255
223	191	0
223	191	15
223	191	31
223	191	47
223	191	63
223	191	79
223	191	95
223	191	111
223	191	127
223	191	143
223	191	159
223	191	175
223	191	191
223	191	207
223	191	223
223	191	239
223	191	255
223	207	0
223	207	15
223	207	31
223	207	47
223	207	63
223	207	79
223	207	95
223	207	111
223	207	127
223	207	143
223	207	159
223	207	175
223	207	191
223	207	207
223	207	223
223	207	239
223	207	255
223	223	0
223	223	15
223	223	31
223	223	47
223	223	63
223	223	79
223	223	95
223	223	111
223	223	127
223	223	143
223	223	159
223	223	175
223	223	191
223	223	207
223	223	223
223	223	239
223	223	255
223	239	0
223	239	15
223	239	31
223	239	47
223	239	63
223	239	79
223	239	95
223	239	111
223	239	127
223	239	143
223	239	159
223	239	175
223	239	191
223	239	207
223	239	223
223	239	239
223	239	255
223	255	0
223	255	15
223	255	31
223	255	47
223	255	63
223	255	79
223	255	95
223	255	111
223	255	127
223	255	143
223	255	159
223	255	175
223	255	191
223	255	207
223	255	223
223	255	239
223	255	255
239	0	0
239	0	15
239	0	31
239	0	47
239	0	63
239	0	79
239	0	95
239	0	111
239	0	127
239	0	143
239	0	159
239	0	175
239	0	191
239	0	207
239	0	223
239	0	239
239	0	255
239	15	0
239	15	15
239	15	31
239	15	47
239	15	63
239	15	79
239	15	95
239	15	111
239	15	127
239	15	143
239	15	159
239	15	175
239	15	191
239	15	207
239	15	223
239	15	239
239	15	255
239	31	0
239	31	15
239	31	31
239	31	47
239	31	63
239	31	79
239	31	95
239	31	111
239	31	127
239	31	143
239	31	159
239	31	175
239	31	191
239	31	207
239	31	223
239	31	239
239	31	255
239	47	0
239	47	15
239	47	31
239	47	47
239	47	63
239	47	79
239	47	95
239	47	111
239	47	127
239	47	143
239	47	159
239	47	175
239	47	191
239	47	207
239	47	223
239	47	239
239	47	255
239	63	0
239	63	15
239	63	31
239	63	47
239	63	63
239	63	79
239	63	95
239	63	111
239	63	127
239	63	143
239	63	159
239	63	175
239	63	191
239	63	207
239	63	223
239	63	239
239	63	255
239	79	0
239	79	15
239	79	31
239	79	47
239	79	63
239	79	79
239	79	95
239	79	111
239	79	127
239	79	143
239	79	159
239	79	175
239	79	191
239	79	207
239	79	223
239	79	239
239	79	255
239	95	0
239	95	15
239	95	31
239	95	47
239	95	63
239	95	79
239	95	95
239	95	111
239	95	127
239	95	143
239	95	159
239	95	175
239	95	191
239	95	207
239	95	223
239	95	239
239	95	255
239	111	0
239	111	15
239	111	31
239	111	47
239	111	63
239	111	79
239	111	95
239	111	111
239	111	127
239	111	143
239	111	159
239	111	175
239	111	191
239	111	207
239	111	223
239	111	239
239	111	255
239	127	0
239	127	15
239	127	31
239	127	47
239	127	63
239	127	79
239	127	95
239	127	111
239	127	127
239	127	143
239	127	159
239	127	175
239	127	191
239	127	207
239	127	223
239	127	239
239	127	255
239	143	0
239	143	15
239	143	31
239	143	47
239	143	63
239	143	79
239	143	95
239	143	111
239	143	127
239	143	143
239	143	159
239	143	175
239	143	191
239	143	207
239	143	223
239	143	239
239	143	255
239	159	0
239	159	15
239	159	31
239	159	47
239	159	63
239	159	79
239	159	95
239	159	111
239	159	127
239	159	143
239	159	159
239	159	175
239	159	191
239	159	207
239	159	223
239	159	239
239	159	255
239	175	0
239	175	15
239	175	31
239	175	47
239	175	63
239	175	79
239	175	95
239	175	111
239	175	127
239	175	143
239	175	159
239	175	175
239	175	191
239	175	207
239	175	223
239	175	239
239	175	255
239	191	0
239	191	15
239	191	31
239	191	47
239	191	63
239	191	79
239	191	95
239	191	111
239	191	127
239	191	143
239	191	159
239	191	175
239	191	191
239	191	207
239	191	223
239	191	239
239	191	255
239	207	0
239	207	15
239	207	31
239	207	47
239	207	63
239	207	79
239	207	95
239	207	111
239	207	127
239	207	143
239	207	159
239	207	175
239	207	191
239	207	207
239	207	223
239	207	239
239	207	255
239	223	0
239	223	15
239	223	31
239	223	47
239	223	63
239	223	79
239	223	95
239	223	111
239	223	127
239	223	143
239	223	159
239	223	175
239	223	191
239	223	207
239	223	223
239	223	239
239	223	255
239	239	0
239	239	15
239	239	31
239	239	47
239	239	63
239	239	79
239	239	95
239	239	111
239	239	127
239	239	143
239	239	159
239	239	175
239	239	191
239	239	207
239	239	223
239	239	239
239	239	255
239	255	0
239	255	15
239	255	31
239	255	47
239	255	63
239	255	79
239	255	95
239	255	111
239	255	127
239	255	143
239	255	159
239	255	175
239	255	191
239	255	207
239	255	223
239	255	239
239	255	255
255	0	0
255	0	15
255	0	31
255	0	47
255	0	63
255	0	79
255	0	95
255	0	111
255	0	127
255	0	143
255	0	159
255	0	175
255	0	191
255	0	207
255	0	223
255	0	239
255	0	255
255	15	0
255	15	15
255	15	31
255	15	47
255	15	63
255	15	79
255	15	95
255	15	111
255	15	127
255	15	143
255	15	159
255	15	175
255	15	191
255	15	207
255	15	223
255	15	239
255	15	255
255	31	0
255	31	15
255	31	31
255	31	47
255	31	63
255	31	79
255	31	95
255	31	111
